STATE,DISTRICT,QUARTER,LEVEL
Andhra Pradesh,Kurnool,01-01-1997,4.439577465
Andhra Pradesh,Kurnool,01-04-1997,6.354788732
Andhra Pradesh,Kurnool,01-07-1997,5.672816901
Andhra Pradesh,Kurnool,01-10-1997,4.998309859
Andhra Pradesh,Kurnool,01-01-1998,5.083846154
Andhra Pradesh,Kurnool,01-04-1998,6.697076923
Andhra Pradesh,Kurnool,01-07-1998,4.308307692
Andhra Pradesh,Kurnool,01-10-1998,2.793230769
Andhra Pradesh,Kurnool,01-01-1999,4.393898305
Andhra Pradesh,Kurnool,01-04-1999,5.974915254
Andhra Pradesh,Kurnool,01-07-1999,5.334915254
Andhra Pradesh,Kurnool,01-10-1999,5.209830508
Andhra Pradesh,Kurnool,01-01-2000,5.736842105
Andhra Pradesh,Kurnool,01-04-2000,6.705789474
Andhra Pradesh,Kurnool,01-07-2000,3.456315789
Andhra Pradesh,Kurnool,01-10-2000,3.210175439
Andhra Pradesh,Kurnool,01-01-2001,3.512222222
Andhra Pradesh,Kurnool,01-04-2001,6.038703704
Andhra Pradesh,Kurnool,01-07-2001,6.078703704
Andhra Pradesh,Kurnool,01-10-2001,2.98537037
Andhra Pradesh,Kurnool,01-01-2002,3.920925926
Andhra Pradesh,Kurnool,01-04-2002,5.995740741
Andhra Pradesh,Kurnool,01-07-2002,5.671296296
Andhra Pradesh,Kurnool,01-10-2002,5.392592593
Andhra Pradesh,Kurnool,01-01-2003,5.684150943
Andhra Pradesh,Kurnool,01-04-2003,7.775660377
Andhra Pradesh,Kurnool,01-07-2003,6.008867925
Andhra Pradesh,Kurnool,01-10-2003,5.239245283
Andhra Pradesh,Kurnool,01-01-2004,5.853962264
Andhra Pradesh,Kurnool,01-04-2004,7.57
Andhra Pradesh,Kurnool,01-07-2004,4.766792453
Andhra Pradesh,Kurnool,01-10-2004,5.549245283
Andhra Pradesh,Kurnool,01-01-2005,10.58175439
Andhra Pradesh,Kurnool,01-04-2005,12.13623947
Andhra Pradesh,Kurnool,01-07-2005,7.461754386
Andhra Pradesh,Kurnool,01-10-2005,6.103421053
Andhra Pradesh,Kurnool,01-01-2006,4.941363636
Andhra Pradesh,Kurnool,01-04-2006,6.320681818
Andhra Pradesh,Kurnool,01-07-2006,5.395
Andhra Pradesh,Kurnool,01-10-2006,4.928181818
Andhra Pradesh,Kurnool,01-01-2007,6.81125
Andhra Pradesh,Kurnool,01-04-2007,7.1865
Andhra Pradesh,Kurnool,01-07-2007,2.98075
Andhra Pradesh,Kurnool,01-10-2007,2.98075
Andhra Pradesh,Kurnool,01-01-2008,4.024594595
Andhra Pradesh,Kurnool,01-04-2008,5.684054054
Andhra Pradesh,Kurnool,01-07-2008,4.301891892
Andhra Pradesh,Kurnool,01-10-2008,4.067837838
Andhra Pradesh,Kurnool,01-01-2009,4.01
Andhra Pradesh,Kurnool,01-04-2009,6.355789474
Andhra Pradesh,Kurnool,01-07-2009,5.871578947
Andhra Pradesh,Kurnool,01-10-2009,3.436052632
Andhra Pradesh,Kurnool,01-01-2010,4.374864865
Andhra Pradesh,Kurnool,01-04-2010,4.792702703
Andhra Pradesh,Kurnool,01-07-2010,3.724324324
Andhra Pradesh,Kurnool,01-10-2010,3.171891892
Andhra Pradesh,Kurnool,01-01-2011,3.603243243
Andhra Pradesh,Kurnool,01-04-2011,5.621351351
Andhra Pradesh,Kurnool,01-07-2011,3.775135135
Andhra Pradesh,Kurnool,01-10-2011,4.199459459
Andhra Pradesh,Kurnool,01-01-2012,4.640277778
Andhra Pradesh,Kurnool,01-04-2012,6.454444444
Andhra Pradesh,Kurnool,01-07-2012,3.95
Andhra Pradesh,Kurnool,01-10-2012,6.088888889
Andhra Pradesh,Kurnool,01-01-2013,5.690163934
Andhra Pradesh,Kurnool,01-04-2013,5.968688525
Andhra Pradesh,Kurnool,01-07-2013,3.95
Andhra Pradesh,Kurnool,01-10-2013,4.708196721
Andhra Pradesh,Kurnool,01-01-2014,4.883898305
Andhra Pradesh,Kurnool,01-04-2014,6.159661017
Andhra Pradesh,Kurnool,01-07-2014,5.131864407
Andhra Pradesh,Kurnool,01-10-2014,4.460847458
Andhra Pradesh,Kurnool,01-01-2015,5.150185185
Andhra Pradesh,Kurnool,01-04-2015,7.100185185
Andhra Pradesh,Kurnool,01-07-2015,7.881111111
Andhra Pradesh,Kurnool,01-10-2015,5.765555556
Andhra Pradesh,Kurnool,01-01-2016,6.128461538
Andhra Pradesh,Kurnool,01-04-2016,8.616923077
Andhra Pradesh,Kurnool,01-07-2016,6.129615385
Andhra Pradesh,Kurnool,01-10-2016,5.544871795
Andhra Pradesh,Kurnool,01-01-2017,7.110175439
Andhra Pradesh,Kurnool,01-04-2017,8.771929825
Andhra Pradesh,Kurnool,01-07-2017,7.805614035
Andhra Pradesh,Kurnool,01-10-2017,4.536315789
Andhra Pradesh,Kurnool,01-01-2018,5.189454545
Andhra Pradesh,Kurnool,01-04-2018,7.17
Andhra Pradesh,Kurnool,01-07-2018,4.120909091
Andhra Pradesh,Kurnool,01-10-2018,7.147272727
Andhra Pradesh,Prakasam,01-01-1996,3.71826087
Andhra Pradesh,Prakasam,01-04-1996,5.73826087
Andhra Pradesh,Prakasam,01-07-1996,4.759782609
Andhra Pradesh,Prakasam,01-10-1996,2.327608696
Andhra Pradesh,Prakasam,01-01-1997,2.751777778
Andhra Pradesh,Prakasam,01-04-1997,4.687333333
Andhra Pradesh,Prakasam,01-07-1997,5.250222222
Andhra Pradesh,Prakasam,01-10-1997,2.942888889
Andhra Pradesh,Prakasam,01-01-1998,3.621818182
Andhra Pradesh,Prakasam,01-04-1998,4.706363636
Andhra Pradesh,Prakasam,01-07-1998,4.810681818
Andhra Pradesh,Prakasam,01-10-1998,2.075454545
Andhra Pradesh,Prakasam,01-01-1999,3.663636364
Andhra Pradesh,Prakasam,01-04-1999,5.823863636
Andhra Pradesh,Prakasam,01-07-1999,6.511590909
Andhra Pradesh,Prakasam,01-10-1999,4.426363636
Andhra Pradesh,Prakasam,01-01-2000,5.279565217
Andhra Pradesh,Prakasam,01-04-2000,5.528043478
Andhra Pradesh,Prakasam,01-07-2000,2.953913043
Andhra Pradesh,Prakasam,01-10-2000,2.972391304
Andhra Pradesh,Prakasam,01-01-2001,3.626170213
Andhra Pradesh,Prakasam,01-04-2001,5.45212766
Andhra Pradesh,Prakasam,01-07-2001,6.206808511
Andhra Pradesh,Prakasam,01-10-2001,3.261489362
Andhra Pradesh,Prakasam,01-01-2002,3.352222222
Andhra Pradesh,Prakasam,01-04-2002,5.478888889
Andhra Pradesh,Prakasam,01-07-2002,6.188444444
Andhra Pradesh,Prakasam,01-10-2002,4.666222222
Andhra Pradesh,Prakasam,01-01-2003,5.098297872
Andhra Pradesh,Prakasam,01-04-2003,6.903404255
Andhra Pradesh,Prakasam,01-07-2003,6.27106383
Andhra Pradesh,Prakasam,01-10-2003,5.95893617
Andhra Pradesh,Prakasam,01-01-2004,5.528604651
Andhra Pradesh,Prakasam,01-04-2004,6.613488372
Andhra Pradesh,Prakasam,01-07-2004,6.825581395
Andhra Pradesh,Prakasam,01-10-2004,5.381162791
Andhra Pradesh,Prakasam,01-01-2005,5.032272727
Andhra Pradesh,Prakasam,01-04-2005,7.005681818
Andhra Pradesh,Prakasam,01-07-2005,6.833181818
Andhra Pradesh,Prakasam,01-10-2005,3.204545455
Andhra Pradesh,Prakasam,01-01-2006,3.682682927
Andhra Pradesh,Prakasam,01-04-2006,4.541707317
Andhra Pradesh,Prakasam,01-07-2006,5.137804878
Andhra Pradesh,Prakasam,01-10-2006,3.705853659
Andhra Pradesh,Prakasam,01-01-2007,4.241
Andhra Pradesh,Prakasam,01-04-2007,5.8665
Andhra Pradesh,Prakasam,01-07-2007,3.7715
Andhra Pradesh,Prakasam,01-10-2007,3.12175
Andhra Pradesh,Prakasam,01-01-2008,3.56
Andhra Pradesh,Prakasam,01-04-2008,4.881714286
Andhra Pradesh,Prakasam,01-07-2008,4.863428571
Andhra Pradesh,Prakasam,01-10-2008,4.079714286
Andhra Pradesh,Prakasam,01-01-2009,3.295882353
Andhra Pradesh,Prakasam,01-04-2009,5.631764706
Andhra Pradesh,Prakasam,01-07-2009,6.233823529
Andhra Pradesh,Prakasam,01-10-2009,4.242941176
Andhra Pradesh,Prakasam,01-01-2010,4.23030303
Andhra Pradesh,Prakasam,01-04-2010,4.163030303
Andhra Pradesh,Prakasam,01-07-2010,3.186969697
Andhra Pradesh,Prakasam,01-10-2010,2.244242424
Andhra Pradesh,Prakasam,01-01-2011,2.396060606
Andhra Pradesh,Prakasam,01-04-2011,4.171212121
Andhra Pradesh,Prakasam,01-07-2011,4.691515152
Andhra Pradesh,Prakasam,01-10-2011,3.763939394
Andhra Pradesh,Prakasam,01-01-2012,4.288536585
Andhra Pradesh,Prakasam,01-04-2012,5.891219512
Andhra Pradesh,Prakasam,01-07-2012,3.95
Andhra Pradesh,Prakasam,01-10-2012,4.04902439
Andhra Pradesh,Prakasam,01-01-2013,4.869672131
Andhra Pradesh,Prakasam,01-04-2013,6.381147541
Andhra Pradesh,Prakasam,01-07-2013,3.95
Andhra Pradesh,Prakasam,01-10-2013,3.448360656
Andhra Pradesh,Prakasam,01-01-2014,3.905194805
Andhra Pradesh,Prakasam,01-04-2014,5.520779221
Andhra Pradesh,Prakasam,01-07-2014,5.526753247
Andhra Pradesh,Prakasam,01-10-2014,5.373246753
Andhra Pradesh,Prakasam,01-01-2015,4.699054054
Andhra Pradesh,Prakasam,01-04-2015,6.750810811
Andhra Pradesh,Prakasam,01-07-2015,6.161216216
Andhra Pradesh,Prakasam,01-10-2015,6.00472973
Andhra Pradesh,Prakasam,01-01-2016,5.577045455
Andhra Pradesh,Prakasam,01-04-2016,7.716022727
Andhra Pradesh,Prakasam,01-07-2016,6.2547875
Andhra Pradesh,Prakasam,01-10-2016,5.220795455
Andhra Pradesh,Prakasam,01-01-2017,6.888030303
Andhra Pradesh,Prakasam,01-04-2017,7.746060606
Andhra Pradesh,Prakasam,01-07-2017,7.662727273
Andhra Pradesh,Prakasam,01-10-2017,5.900606061
Andhra Pradesh,Prakasam,01-01-2018,8.028095238
Andhra Pradesh,Prakasam,01-04-2018,7.134126984
Andhra Pradesh,Prakasam,01-07-2018,4.183333333
Andhra Pradesh,Prakasam,01-10-2018,7.288888889
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-01-1996,3.454150943
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-04-1996,6.127169811
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-07-1996,4.538867925
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-10-1996,2.469433962
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-01-1997,1.78
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-04-1997,4.684423077
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-07-1997,6.045192308
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-10-1997,3.124423077
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-01-1998,1.9562
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-04-1998,4.8978
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-07-1998,4.8192
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-10-1998,2.7216
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-01-1999,4.245283019
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-04-1999,5.539811321
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-07-1999,6.822075472
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-10-1999,5.859245283
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-01-2000,5.14754717
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-04-2000,5.769056604
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-07-2000,5.248490566
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-10-2000,4.540943396
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-01-2001,4.19173913
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-04-2001,5.98
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-07-2001,6.647608696
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-10-2001,3.084347826
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-01-2002,2.791304348
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-04-2002,5.499782609
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-07-2002,5.718913043
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-10-2002,3.38826087
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-01-2003,3.885909091
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-04-2003,6.683636364
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-07-2003,6.509772727
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-10-2003,5.170909091
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-01-2004,5.700232558
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-04-2004,6.953255814
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-07-2004,6.783023256
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-10-2004,4.198604651
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-01-2005,6.006619718
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-04-2005,7.994366197
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-07-2005,8.092253521
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-10-2005,3.654647887
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-01-2006,3.915441176
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-04-2006,6.227352941
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-07-2006,6.886029412
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-10-2006,4.179852941
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-01-2007,4.494461538
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-04-2007,6.528923077
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-07-2007,5.880769231
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-10-2007,2.760615385
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-01-2008,3.2
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-04-2008,5.561587302
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-07-2008,5.742857143
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-10-2008,3.613492063
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-01-2009,3.112539683
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-04-2009,6.19
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-07-2009,4.775873016
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-10-2009,4.799047619
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-01-2010,2.807941176
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-04-2010,4.610882353
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-07-2010,3.823529412
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-10-2010,2.060588235
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-01-2011,2.174375
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-04-2011,3.65875
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-07-2011,4.4109375
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-10-2011,2.86875
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-01-2012,2.272941176
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-04-2012,4.773823529
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-07-2012,3.95
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-10-2012,3.707941176
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-01-2013,3.926153846
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-04-2013,5.345384615
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-07-2013,3.95
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-10-2013,3.971730769
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-01-2014,4.117246377
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-04-2014,5.729275362
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-07-2014,5.739710145
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-10-2014,5.308985507
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-01-2015,4.558656716
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-04-2015,6.221044776
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-07-2015,5.799104478
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-10-2015,2.902089552
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-01-2016,4.123
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-04-2016,5.45025
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-07-2016,4.8555
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-10-2016,4.479875
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-01-2017,4.952
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-04-2017,7.364666667
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-07-2017,6.349
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-10-2017,3.731
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-01-2018,3.974333333
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-04-2018,7.321
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-07-2018,3.955166667
Andhra Pradesh,Sri Potti Sriramulu Nellore,01-10-2018,6.488
Andhra Pradesh,Srikakulam,01-01-1996,3.30483871
Andhra Pradesh,Srikakulam,01-04-1996,6.169354839
Andhra Pradesh,Srikakulam,01-07-1996,3.188709677
Andhra Pradesh,Srikakulam,01-10-1996,3.280645161
Andhra Pradesh,Srikakulam,01-01-1997,4.821612903
Andhra Pradesh,Srikakulam,01-04-1997,6.826451613
Andhra Pradesh,Srikakulam,01-07-1997,4.521612903
Andhra Pradesh,Srikakulam,01-10-1997,4.106774194
Andhra Pradesh,Srikakulam,01-01-1998,5.079677419
Andhra Pradesh,Srikakulam,01-04-1998,7.308064516
Andhra Pradesh,Srikakulam,01-07-1998,4.438709677
Andhra Pradesh,Srikakulam,01-10-1998,3.098064516
Andhra Pradesh,Srikakulam,01-01-1999,5.241666667
Andhra Pradesh,Srikakulam,01-04-1999,7.261333333
Andhra Pradesh,Srikakulam,01-07-1999,4.907666667
Andhra Pradesh,Srikakulam,01-10-1999,4.087666667
Andhra Pradesh,Srikakulam,01-01-2000,5.29137931
Andhra Pradesh,Srikakulam,01-04-2000,6.129310345
Andhra Pradesh,Srikakulam,01-07-2000,3.584482759
Andhra Pradesh,Srikakulam,01-10-2000,3.143103448
Andhra Pradesh,Srikakulam,01-01-2001,4.89137931
Andhra Pradesh,Srikakulam,01-04-2001,6.299655172
Andhra Pradesh,Srikakulam,01-07-2001,4.050689655
Andhra Pradesh,Srikakulam,01-10-2001,3.21862069
Andhra Pradesh,Srikakulam,01-01-2002,4.173793103
Andhra Pradesh,Srikakulam,01-04-2002,6.28862069
Andhra Pradesh,Srikakulam,01-07-2002,4.734482759
Andhra Pradesh,Srikakulam,01-10-2002,3.929655172
Andhra Pradesh,Srikakulam,01-01-2003,5.431481481
Andhra Pradesh,Srikakulam,01-04-2003,7.28037037
Andhra Pradesh,Srikakulam,01-07-2003,3.477777778
Andhra Pradesh,Srikakulam,01-10-2003,2.342962963
Andhra Pradesh,Srikakulam,01-01-2004,3.728846154
Andhra Pradesh,Srikakulam,01-04-2004,5.804615385
Andhra Pradesh,Srikakulam,01-07-2004,3.594615385
Andhra Pradesh,Srikakulam,01-10-2004,2.884615385
Andhra Pradesh,Srikakulam,01-01-2005,5.564285714
Andhra Pradesh,Srikakulam,01-04-2005,7.433877551
Andhra Pradesh,Srikakulam,01-07-2005,4.549183673
Andhra Pradesh,Srikakulam,01-10-2005,2.256734694
Andhra Pradesh,Srikakulam,01-01-2006,4.911875
Andhra Pradesh,Srikakulam,01-04-2006,6.403333333
Andhra Pradesh,Srikakulam,01-07-2006,2.080416667
Andhra Pradesh,Srikakulam,01-10-2006,2.944791667
Andhra Pradesh,Srikakulam,01-01-2007,5.430416667
Andhra Pradesh,Srikakulam,01-04-2007,6.656666667
Andhra Pradesh,Srikakulam,01-07-2007,2.598125
Andhra Pradesh,Srikakulam,01-10-2007,2.487708333
Andhra Pradesh,Srikakulam,01-01-2008,4.820638298
Andhra Pradesh,Srikakulam,01-04-2008,5.666170213
Andhra Pradesh,Srikakulam,01-07-2008,2.276595745
Andhra Pradesh,Srikakulam,01-10-2008,3.425531915
Andhra Pradesh,Srikakulam,01-01-2009,5.479787234
Andhra Pradesh,Srikakulam,01-04-2009,6.926595745
Andhra Pradesh,Srikakulam,01-07-2009,3.69212766
Andhra Pradesh,Srikakulam,01-10-2009,3.813191489
Andhra Pradesh,Srikakulam,01-01-2010,4.292916667
Andhra Pradesh,Srikakulam,01-04-2010,4.818333333
Andhra Pradesh,Srikakulam,01-07-2010,1.874583333
Andhra Pradesh,Srikakulam,01-10-2010,1.556666667
Andhra Pradesh,Srikakulam,01-01-2011,2.8072
Andhra Pradesh,Srikakulam,01-04-2011,4.6228
Andhra Pradesh,Srikakulam,01-07-2011,2.4484
Andhra Pradesh,Srikakulam,01-10-2011,3.0072
Andhra Pradesh,Srikakulam,01-01-2012,4.475769231
Andhra Pradesh,Srikakulam,01-04-2012,6.549615385
Andhra Pradesh,Srikakulam,01-07-2012,3.95
Andhra Pradesh,Srikakulam,01-10-2012,1.118076923
Andhra Pradesh,Srikakulam,01-01-2013,4.362083333
Andhra Pradesh,Srikakulam,01-04-2013,5.925
Andhra Pradesh,Srikakulam,01-07-2013,3.95
Andhra Pradesh,Srikakulam,01-10-2013,1.733125
Andhra Pradesh,Srikakulam,01-01-2014,3.467659574
Andhra Pradesh,Srikakulam,01-04-2014,4.300638298
Andhra Pradesh,Srikakulam,01-07-2014,2.283191489
Andhra Pradesh,Srikakulam,01-10-2014,2.248085106
Andhra Pradesh,Srikakulam,01-01-2015,3.532115385
Andhra Pradesh,Srikakulam,01-04-2015,5.847884615
Andhra Pradesh,Srikakulam,01-07-2015,2.866923077
Andhra Pradesh,Srikakulam,01-10-2015,2.9775
Andhra Pradesh,Srikakulam,01-01-2016,5.216176471
Andhra Pradesh,Srikakulam,01-04-2016,5.797941176
Andhra Pradesh,Srikakulam,01-07-2016,3.360588235
Andhra Pradesh,Srikakulam,01-10-2016,3.1
Andhra Pradesh,Srikakulam,01-01-2017,3.980526316
Andhra Pradesh,Srikakulam,01-04-2017,5.947719298
Andhra Pradesh,Srikakulam,01-07-2017,2.176666667
Andhra Pradesh,Srikakulam,01-10-2017,2.484561404
Andhra Pradesh,Srikakulam,01-01-2018,3.344814815
Andhra Pradesh,Srikakulam,01-04-2018,7.088703704
Andhra Pradesh,Srikakulam,01-07-2018,3.889814815
Andhra Pradesh,Srikakulam,01-10-2018,2.252037037
Andhra Pradesh,Visakhapatnam,01-01-1996,3.360789474
Andhra Pradesh,Visakhapatnam,01-04-1996,5.533684211
Andhra Pradesh,Visakhapatnam,01-07-1996,2.349736842
Andhra Pradesh,Visakhapatnam,01-10-1996,2.457631579
Andhra Pradesh,Visakhapatnam,01-01-1997,3.640769231
Andhra Pradesh,Visakhapatnam,01-04-1997,5.801794872
Andhra Pradesh,Visakhapatnam,01-07-1997,5.818717949
Andhra Pradesh,Visakhapatnam,01-10-1997,4.218717949
Andhra Pradesh,Visakhapatnam,01-01-1998,4.44
Andhra Pradesh,Visakhapatnam,01-04-1998,6.218947368
Andhra Pradesh,Visakhapatnam,01-07-1998,3.250789474
Andhra Pradesh,Visakhapatnam,01-10-1998,3.347894737
Andhra Pradesh,Visakhapatnam,01-01-1999,4.427631579
Andhra Pradesh,Visakhapatnam,01-04-1999,6.626052632
Andhra Pradesh,Visakhapatnam,01-07-1999,5.17
Andhra Pradesh,Visakhapatnam,01-10-1999,4.715526316
Andhra Pradesh,Visakhapatnam,01-01-2000,5.701315789
Andhra Pradesh,Visakhapatnam,01-04-2000,6.477105263
Andhra Pradesh,Visakhapatnam,01-07-2000,3.211052632
Andhra Pradesh,Visakhapatnam,01-10-2000,3.741315789
Andhra Pradesh,Visakhapatnam,01-01-2001,4.20972973
Andhra Pradesh,Visakhapatnam,01-04-2001,5.816216216
Andhra Pradesh,Visakhapatnam,01-07-2001,4.090810811
Andhra Pradesh,Visakhapatnam,01-10-2001,3.194054054
Andhra Pradesh,Visakhapatnam,01-01-2002,4.084594595
Andhra Pradesh,Visakhapatnam,01-04-2002,5.530810811
Andhra Pradesh,Visakhapatnam,01-07-2002,4.975405405
Andhra Pradesh,Visakhapatnam,01-10-2002,4.862972973
Andhra Pradesh,Visakhapatnam,01-01-2003,6.406944444
Andhra Pradesh,Visakhapatnam,01-04-2003,7.526388889
Andhra Pradesh,Visakhapatnam,01-07-2003,4.078333333
Andhra Pradesh,Visakhapatnam,01-10-2003,2.731388889
Andhra Pradesh,Visakhapatnam,01-01-2004,3.247777778
Andhra Pradesh,Visakhapatnam,01-04-2004,5.201388889
Andhra Pradesh,Visakhapatnam,01-07-2004,3.428611111
Andhra Pradesh,Visakhapatnam,01-10-2004,3.937777778
Andhra Pradesh,Visakhapatnam,01-01-2005,5.55
Andhra Pradesh,Visakhapatnam,01-04-2005,7.215777778
Andhra Pradesh,Visakhapatnam,01-07-2005,5.126888889
Andhra Pradesh,Visakhapatnam,01-10-2005,2.424444444
Andhra Pradesh,Visakhapatnam,01-01-2006,4.695555556
Andhra Pradesh,Visakhapatnam,01-04-2006,5.360222222
Andhra Pradesh,Visakhapatnam,01-07-2006,2.360666667
Andhra Pradesh,Visakhapatnam,01-10-2006,3.162
Andhra Pradesh,Visakhapatnam,01-01-2007,4.663953488
Andhra Pradesh,Visakhapatnam,01-04-2007,5.617209302
Andhra Pradesh,Visakhapatnam,01-07-2007,2.48372093
Andhra Pradesh,Visakhapatnam,01-10-2007,2.661860465
Andhra Pradesh,Visakhapatnam,01-01-2008,4.296976744
